comment,classification
' Does nothing',WITHOUT_CLASSIFICATION
' The value is in the first group group is the whole match',WITHOUT_CLASSIFICATION
' TreePackageImpl',WITHOUT_CLASSIFICATION
' Add the token to the AST ',WITHOUT_CLASSIFICATION
' make sure setting the new isolation mode is done in an auto committed transaction',WITHOUT_CLASSIFICATION
' reset for reuse',WITHOUT_CLASSIFICATION
' The notification for this list is being thrown by the delegating list ',WITHOUT_CLASSIFICATION
' Make sure the only FigGroups on a diagram are also FigNodes The report',WITHOUT_CLASSIFICATION
' made currentSample volatile',WITHOUT_CLASSIFICATION
' draw start of warning range',WITHOUT_CLASSIFICATION
' N B Requires ApacheJMeter functions jar to be on the classpath otherwise the function cannot be resolved ',WITHOUT_CLASSIFICATION
' checkMethodModifiers method ',WITHOUT_CLASSIFICATION
' no pointbase TINYINT',WITHOUT_CLASSIFICATION
' tok Token createConcat tok JavaClassSATD ',WITHOUT_CLASSIFICATION
' perform the zoom on each range axis',WITHOUT_CLASSIFICATION
' listen for configuration changes',WITHOUT_CLASSIFICATION
' caches the list value ',WITHOUT_CLASSIFICATION
' MRI behavior Week values are monotonous So weeks that effectively belong to previous year will get the value of not or as in Java ',WITHOUT_CLASSIFICATION
' ArrayList String result new ArrayList String ',WITHOUT_CLASSIFICATION
' add a decision but set the critic priority to so isRelevant should still be false',WITHOUT_CLASSIFICATION
' Marker methods',WITHOUT_CLASSIFICATION
' If there are parameters in the SQL string then we need to prompt for some answers ',WITHOUT_CLASSIFICATION
' let us update also the actions array',WITHOUT_CLASSIFICATION
' Parser and handler used to process both EJB descriptor files ',WITHOUT_CLASSIFICATION
' bottom setBorder new SingleSideEtchedBorder SwingConstants TOP bottom setLayout new BoxLayout bottom BoxLayout X AXIS bottom add JavaClassSATD ',WITHOUT_CLASSIFICATION
' test for return parameters they can ALSO fail ',WITHOUT_CLASSIFICATION
' OK we now have the significand in digits nDigits and the exponent in exponent We are ready to format ',WITHOUT_CLASSIFICATION
' we create a fileset with the source file this lets us combine our logic for handling output directories mapping etc ',WITHOUT_CLASSIFICATION
' We need to seed the version value as part of this bulk insert',WITHOUT_CLASSIFICATION
' d supplier oclAsType GeneralizableElement allParents oclAsType Namespace ownedElement select e e elementOwnership visibility public includes r participant or',WITHOUT_CLASSIFICATION
' Set up the property panels for deployment diagrams ',WITHOUT_CLASSIFICATION
' propertyTableNumbersByName put JavaClassSATD join ',WITHOUT_CLASSIFICATION
' Testing Works Ok ',WITHOUT_CLASSIFICATION
' Class names in the FROM clause result in a JoinSequence the old FromParser does this ',WITHOUT_CLASSIFICATION
' call chmod after we created the RandomAccesFile because otherwise the file could be read only',WITHOUT_CLASSIFICATION
' Add new listeners ',WITHOUT_CLASSIFICATION
' From PostgreSQL documentation CREATE UNIQUE INDEX CONCURRENTLY name ON table USING method column expression opclass WITH storage parameter value TABLESPACE tablespace WHERE predicate ',WITHOUT_CLASSIFICATION
' TODO The code implementing this method is from see issue mechanically integrated by tfmorris in May Needs to be reviewed updated author Decki Endi Yayan Politechnic of Bandung Computer Departement method for changing text of Message param newOwner param parameter ',DEFECT
' hangul medial and hangul final extras',WITHOUT_CLASSIFICATION
' Remove all the old entries',WITHOUT_CLASSIFICATION
' backup metadata only inhibit garbage collection save old style metadata descriptions transportable format backup external files as tables start backup ',WITHOUT_CLASSIFICATION
' Fall back to GEF is handling if we could not find an appropriate constructor',WITHOUT_CLASSIFICATION
' sql server just returns automatically',WITHOUT_CLASSIFICATION
' do something with link',WITHOUT_CLASSIFICATION
' We will iterate over the whole collection removing some as we go ',WITHOUT_CLASSIFICATION
' update but dont draw tick marks needed for stepped colors ',WITHOUT_CLASSIFICATION
' this piece is needed for usage in select clause',WITHOUT_CLASSIFICATION
' i n MysqlPlugin showViewSource Show view source ',WITHOUT_CLASSIFICATION
' clear the redo',WITHOUT_CLASSIFICATION
' remove trailing ',WITHOUT_CLASSIFICATION
' the commented out code would be better but only if RendererChangeEvent is immutable which it is not See if there is a way to fix this ',WITHOUT_CLASSIFICATION
' removeLeftOfScrollBar method',WITHOUT_CLASSIFICATION
' Show buffer switcher ',WITHOUT_CLASSIFICATION
' i n sqlscript storeSqlInTableFailed An error occured during storing SQL result in table See messages for details nI will create the copy script You may correct errors and run it again ',WITHOUT_CLASSIFICATION
' a well behaved browser is supposed to send Connection close with the last request to an HTTP server Instead most browsers leave it to the server to close the connection after their timeout period Leave it to the JMeter user to decide ',WITHOUT_CLASSIFICATION
' need to keep the package private version for backwards compatibility',WITHOUT_CLASSIFICATION
' Find the local release xml file Bail with exception if we cannot find it ',WITHOUT_CLASSIFICATION
' We want to detect two empty text values in a row before we decide to restore the original value Since text contains the new value we want to allow the first empty text iso that the user can clear the field and on the second one we will set it to the original value ',WITHOUT_CLASSIFICATION
' the model which is decorated',WITHOUT_CLASSIFICATION
' here we have hit the second line of a multi line i n stanza Just skip it we are not that sophisticated ',WITHOUT_CLASSIFICATION
' column keys ',WITHOUT_CLASSIFICATION
' Add other category if applicable',WITHOUT_CLASSIFICATION
' Collection property function ',WITHOUT_CLASSIFICATION
' Should only be called with classes that extend annotations',WITHOUT_CLASSIFICATION
' Trying to match the following productions hexseq hex hex hex HEXDIG',WITHOUT_CLASSIFICATION
' Perhaps something like the following would workd If not then traverse up the component hierarchy to a MultEditorPane Rectangle drawingArea JavaClassSATD getJComponent getVisibleRect ',WITHOUT_CLASSIFICATION
' context unbind boundName ',WITHOUT_CLASSIFICATION
' SSS FIXME Should I have a reference to the IR loop that is being retried ',DESIGN
' keep a hash table of the column objects so we can reuse them ',WITHOUT_CLASSIFICATION
' private ConfigFrame frame ',WITHOUT_CLASSIFICATION
' now try to resolve against the dir if given',WITHOUT_CLASSIFICATION
' add the current fragment to the THETA JOINS node',WITHOUT_CLASSIFICATION
' the source of the transition is a choice ',WITHOUT_CLASSIFICATION
' read attribute value ',WITHOUT_CLASSIFICATION
' int logLevel filesetManifestConfig null Project MSG WARN Project MSG VERBOSE log File file includes a META INF MANIFEST MF which will be ignored To include this file set filesetManifest to a value other than iskip logLevel ',WITHOUT_CLASSIFICATION
' i n syntax operators Operators ',WITHOUT_CLASSIFICATION
' bench Long fib',WITHOUT_CLASSIFICATION
' The current alias is referencing the collection to be eagerly fetched',WITHOUT_CLASSIFICATION
' object that called us and that we want to return data to when done',WITHOUT_CLASSIFICATION
' k boolean True if file exists and has the sticky bit set',WITHOUT_CLASSIFICATION
' can either be a property name string or a file',WITHOUT_CLASSIFICATION
' A byte block header the value chosen arbitrarily as x A bit value does not really give a strong enough guarantee that the value will not appear by chance in the compressed datastream Worst case probability of this event for a k block is about e for bits e for bits and e for bits For a compressed file of size Gb about blocks only a bit marker will do NB normal compression decompression do not rely on these statistical properties They are only important when trying to recover blocks from damaged files ',WITHOUT_CLASSIFICATION
' progress bar',WITHOUT_CLASSIFICATION
' This call seems not very robust Yet to determine cause ',WITHOUT_CLASSIFICATION
' Add SamplerData for consistency with BeanShell Sampler NON NLS NON NLS NON NLS NON NLS NON NLS NON NLS NON NLS NON NLS NON NLS NON NLS ',WITHOUT_CLASSIFICATION
' Set a custom entity resolver This entity resolver must be set before addXXX misc call Default value is link org hibernate util DTDEntityResolver param entityResolver entity resolver to use ',WITHOUT_CLASSIFICATION
' When a length is given read string acts like get bytes ',WITHOUT_CLASSIFICATION
' If the message has a name but no action then show the name ',WITHOUT_CLASSIFICATION
' end class CrTooManyTransitions ',WITHOUT_CLASSIFICATION
' disable subject column renderer use tree cellrenderer instead',WITHOUT_CLASSIFICATION
' SMTP provider',WITHOUT_CLASSIFICATION
' event handling',WITHOUT_CLASSIFICATION
' silent ',WITHOUT_CLASSIFICATION
' If there is a base XML or Ecore type use one of the two corresponding built in factories to create a value from the literal string ',WITHOUT_CLASSIFICATION
' this class has no proxies so do a shortcut ',DESIGN
' Copy files from old websphere jar',WITHOUT_CLASSIFICATION
' Handle imported inner class case',WITHOUT_CLASSIFICATION
' Do not complain about the literals if they are the same as the names and the names collide ',WITHOUT_CLASSIFICATION
' i n mssql allDefaults All defaults ',WITHOUT_CLASSIFICATION
' Permissible values true match against headers false or absent match against body this was the original default URL match against URL These are passed to the setUseField method Do not change these values ',WITHOUT_CLASSIFICATION
' single precision native',WITHOUT_CLASSIFICATION
' Creates a UML model element of the given type This only works for UML elements If a diagram contains elements of another type then it is the responsibility of the diagram manage those items and not call this method It also only works for UML model elements that are represented in diagrams by a node param elementType the type of model element to build return the model element TODO This needs an extra parameter to specify the model extent where the new element should be created ',DESIGN
' There is only test plan so can cache the mode here',WITHOUT_CLASSIFICATION
' String checked JavaClassSATD checkText JavaClassSATD getView getText ',WITHOUT_CLASSIFICATION
' call this before any Iterator method to make sure that the current Iterator is not exhausted',WITHOUT_CLASSIFICATION
' non Javadoc see net sourceforge squirrel sql client session mainpanel BaseMainPanelTab refreshComponent ',WITHOUT_CLASSIFICATION
' remove the class',WITHOUT_CLASSIFICATION
' fill local vars with nil to avoid checking every access ',WITHOUT_CLASSIFICATION
' Add the new node to the map so that we do not create it twice ',WITHOUT_CLASSIFICATION
' System err println Creates UnionOp ',WITHOUT_CLASSIFICATION
' Transfer the entry and its contents ',WITHOUT_CLASSIFICATION
' no change',WITHOUT_CLASSIFICATION
' First build an assignment for a splat if any with the rest of the args ',WITHOUT_CLASSIFICATION
' check if calendar item is tagged',WITHOUT_CLASSIFICATION
' see org argouml ui GUISettingsTabInterface handleResetToDefault ',WITHOUT_CLASSIFICATION
' Create the cipher NON NLS ',WITHOUT_CLASSIFICATION
' If it is an interface then it will be treated as an EClass ',WITHOUT_CLASSIFICATION
' Set up hide all show all',WITHOUT_CLASSIFICATION
' This pair of params where the same Lets check the next pair ',WITHOUT_CLASSIFICATION
' replace update attribute NON NLS NON NLS add mobile phone number attribute NON NLS NON NLS ',WITHOUT_CLASSIFICATION
' This does a calculation of where our ext directory is TODO We should eventually make sure that this calculation is only present in one place in the code and not several ',DESIGN
' chFields new JCheckBox colNames length ',WITHOUT_CLASSIFICATION
' TODO Tentative implementation Do we want something that updates the list of open projects or just simple open and close events tfm',IMPLEMENTATION
' TODO investigate the unnamed opposite end ',IMPLEMENTATION
' retControl returnPoint is the Node of the return statement',WITHOUT_CLASSIFICATION
' Note object is only used here for precondition get rid of it ',DESIGN
' slope',WITHOUT_CLASSIFICATION
' jScrollPane setRowHeaderView rowHeader ',WITHOUT_CLASSIFICATION
' The localized strings are kept in a separate file',WITHOUT_CLASSIFICATION
' NON NLS TODO change to use URL version Will this affect test plans ',DESIGN
' Begin AndroMDA Code ',WITHOUT_CLASSIFICATION
' TODO suck this into initLaziness ',DESIGN
' Ecore XMLPackage',WITHOUT_CLASSIFICATION
' isOverwriteEnabled method',WITHOUT_CLASSIFICATION
' JavaClassSATD getParameters add Value DATE ',WITHOUT_CLASSIFICATION
' Add GUI internal stuff GUI internal stuff is panes tabs menu items that are part of the GUI subsystem i e a class in the org argouml ui package Things that are not part of the GUI like everything that has any knowledge about UML Diagrams Code Generation Reverse Engineering creates and registers itself when that subsystem or module is loaded ',WITHOUT_CLASSIFICATION
' i n DumpApplicationCommand title drivers Drivers ',WITHOUT_CLASSIFICATION
' if there is a tool tip we expect it to generate the title and alt values so we only add an empty alt if there is no tooltip',WITHOUT_CLASSIFICATION
' Could time this JavaClassSATD if sampleEnd is not called elapsed time will remain zero TODO distinguish errors better NON NLS ',WITHOUT_CLASSIFICATION
' Oracle throws this ex on BLOB data types',WITHOUT_CLASSIFICATION
' Get the handler',WITHOUT_CLASSIFICATION
' Has child but child is empty',WITHOUT_CLASSIFICATION
' we can have more than one file in the string so tokenize on whitespace Let the user know if we find multiple tokens that they cannot place drop than one file at a time',WITHOUT_CLASSIFICATION
' find order indexOf currentKey using rather than equals there may be multiple entries which compare equals Bug This will be slightly slower than the built in method but replace is not used frequently ',WITHOUT_CLASSIFICATION
' if more than vars get values array too',WITHOUT_CLASSIFICATION
' now match the columns',WITHOUT_CLASSIFICATION
' fillPaintTransformer',WITHOUT_CLASSIFICATION
' non Javadoc see org eclipse ui IActionDelegate run org eclipse jface action IAction ',WITHOUT_CLASSIFICATION
' i n userscript execOutput Script execution output ',WITHOUT_CLASSIFICATION
' SSS FIXME Incomplete ',IMPLEMENTATION
' FIXME warning',WITHOUT_CLASSIFICATION
' Literals never have line ends',WITHOUT_CLASSIFICATION
' size of the central directory ',WITHOUT_CLASSIFICATION
' final String docTitle String docTitles get i ',WITHOUT_CLASSIFICATION
' i n mssql scriptingOptionsDlg Scripting options allow you to specify how an object will be scripted ',WITHOUT_CLASSIFICATION
' getScreenLineEndOffset method',WITHOUT_CLASSIFICATION
' save previously selected folder options',WITHOUT_CLASSIFICATION
' paramTranslations new ParameterTranslationsImpl collectedParameterSpecifications ',WITHOUT_CLASSIFICATION
' For writing out the data Indent for each level',WITHOUT_CLASSIFICATION
' clean the addedfiles set',WITHOUT_CLASSIFICATION
' TODO This should be using internalGetAllRealizedInterfaces ',DEFECT
' note that string place holder adjusts indentation to correct this trackAndReplace method is used below',WITHOUT_CLASSIFICATION
' fireNodeRemoved node ',WITHOUT_CLASSIFICATION
